,EN,FR
15022,I was devastated.,J'étais anéanti.
15023,I was devastated.,J'étais anéantie.
15024,I was distracted.,J'ai été distrait.
15025,I was distracted.,J'ai été distraite.
15026,I was dumbstruck.,J'étais sidéré.
15027,I was frightened.,J'étais apeurée.
15028,I was frustrated.,J'étais agacé.
15029,I was frustrated.,J'étais agacée.
15030,I was happy then.,"J'étais heureux, alors."
15031,I was happy then.,"J'étais heureuse, alors."
15032,I was having fun.,Je m'amusais.
15033,I was here first.,J'étais là en premier.
15034,I was here first.,J'étais là le premier.
15035,I was humiliated.,On m'a humilié.
15036,I was humiliated.,On m'a humiliée.
15037,I was humiliated.,J'ai été humilié.
15038,I was humiliated.,J'ai été humiliée.
15039,I was in all day.,Je suis resté à l'intérieur toute la journée.
15040,I was in all day.,Je suis restée à l'intérieur toute la journée.
15041,I was in all day.,Je suis resté cloîtré toute la journée.
15042,I was in all day.,Je suis restée cloîtrée toute la journée.
15043,I was just angry.,J'étais juste en colère.
15044,I was on the bus.,J'étais dans le bus.
15045,I was overweight.,J'étais en surpoids.
15046,I was quite calm.,J'étais plutôt calme.
15047,I was so unhappy.,J'étais si malheureux.
15048,I was so unhappy.,J'étais si malheureuse.
15049,I was speechless.,Je fus à court de mots.
15050,I was speechless.,J’étais sans voix.
15051,I was speechless.,Je suis resté sans voix.
15052,I was sure of it.,J'en étais sûr.
15053,I was sure of it.,J'en étais sûre.
15054,I was threatened.,On m'a menacé.
15055,I was threatened.,On m'a menacée.
15056,I was threatened.,J'ai été menacé.
15057,I was threatened.,J'ai été menacée.
15058,I was unprepared.,Je n'étais pas préparé.
15059,I was unprepared.,Je n'étais pas préparée.
15060,I was very lucky.,J'ai eu beaucoup de chance.
15061,I was very proud.,J'étais très fier.
15062,I was very proud.,J'étais très fière.
15063,I was very tired.,J'étais très fatigué.
15064,I was very tired.,J'étais très fatiguée.
15065,I was very tired.,J'étais fourbu.
15066,I was very tired.,J'étais fourbue.
15067,I washed my feet.,Je me suis lavé les pieds.
15068,I washed the dog.,J'ai lavé le chien.
15069,I wasn't in love.,Je n'étais pas amoureux.
15070,I wasn't in love.,Je n'étais pas amoureuse.
15071,I wasn't invited.,Je n'ai pas été invité.
15072,I wasn't invited.,Je n'ai pas été invitée.
15073,I wasn't kidding.,Je n'étais pas en train de blaguer.
15074,I wasn't serious.,Je n'étais pas sérieux.
15075,I wasn't serious.,Je n'étais pas sérieuse.
15076,I waved him back.,Je lui fis signe de la main en retour.
15077,I went to school.,Je suis allé à l'école.
15078,I went to school.,Je suis allée à l'école.
15079,I went to school.,J'ai fréquenté l'école.
15080,I went to school.,Je me suis rendu à l'école.
15081,I went to school.,Je me suis rendue à l'école.
15082,I will shoot him.,Je vais le buter.
15083,I will shoot him.,Je vais le descendre.
15084,I will shoot him.,Je vais le flinguer.
15085,I will teach you.,Je te l'enseignerai.
15086,I will translate.,Je traduirai.
15087,I will try again.,J'essaierai à nouveau.
15088,I wish them luck.,Je leur souhaite bonne chance.
15089,I won the raffle.,J'ai gagné la tombola.
15090,I won't be quiet.,Je ne serai pas tranquille.
15091,I won't be quiet.,Je ne me tiendrai pas tranquille.
15092,I won't eat that.,Je ne mangerai pas ça.
15093,I won't need you.,Je n'aurai pas besoin de vous.
15094,I won't tell Tom.,Je ne le dirai pas à Tom.
15095,I work at a bank.,Je travaille dans une banque.
15096,I work full time.,Je travaille à plein temps.
15097,I work in a bank.,Je travaille dans une banque.
15098,I work on Monday.,Je travaille le lundi.
15099,I work on Sunday.,Je travaille le dimanche.
15100,I work on a farm.,Je travaille dans une ferme.
15101,I worry too much.,Je me fais trop de souci.
15102,I worry too much.,Je m'inquiète de trop.
15103,I would complain.,Je voudrais porter plainte.
15104,I would complain.,Je me plaindrais.
15105,I wrote the book.,J'ai écrit le livre.
15106,I wrote the note.,J'ai écrit la note.
15107,I wrote the note.,J'écrivis la note.
15108,I'd be delighted.,Je serais ravi.
15109,I'd be delighted.,J'en serais ravi.
15110,I'd be delighted.,J'en serais ravie.
15111,I'd be delighted.,Je serais ravie.
15112,I'd have said no.,J'aurais dit non.
15113,I'd like a raise.,J'aimerais une augmentation.
15114,I'd love to stay.,J'adorerais rester.
15115,I'll be at Tom's.,Je serai chez Tom.
15116,I'll be discreet.,Je serai discret.
15117,I'll be discreet.,Je serai discrète.
15118,I'll be in touch.,Je resterai en contact.
15119,I'll beat you up!,Je vais te cogner !
15120,I'll bring lunch.,J'apporterai à déjeuner.
15121,I'll bring lunch.,J'apporterai à dîner.
15122,I'll check again.,Je revérifierai.
15123,I'll clean it up.,Je vais le nettoyer.
15124,I'll come by car.,Je viendrai en voiture.
15125,I'll demonstrate.,Je le démontrerai.
15126,I'll demonstrate.,Je manifesterai.
15127,I'll do anything.,Je ferai n'importe quoi.
15128,I'll fix a drink.,Je vais préparer une boisson.
15129,I'll fix a drink.,Je vais préparer un verre.
15130,I'll forgive you.,Je te pardonnerai.
15131,I'll forgive you.,Je vous pardonnerai.
15132,I'll get my coat.,Je vais chercher mon manteau.
15133,I'll get my keys.,Je vais prendre mes clés.
15134,I'll get the car.,Je vais chercher la voiture.
15135,I'll gladly come.,Je viendrai volontiers.
15136,I'll go by plane.,J'irai en avion.
15137,I'll go in first.,Je vais entrer en premier.
15138,I'll go shopping.,J'irai faire des courses.
15139,I'll go this way.,Je vais aller par là.
15140,I'll go with you.,J'irai avec toi.
15141,I'll go with you.,Je vais y aller avec toi.
15142,I'll go with you.,Je vais y aller avec vous.
15143,I'll go with you.,J'irai avec vous.
15144,I'll handle this.,Je m'en chargerai.
15145,I'll handle this.,Je m'en débrouillerai.
15146,I'll handle this.,Je m'en occuperai.
15147,I'll have dinner.,Je déjeunerai.
15148,I'll ignore that.,Je vais ignorer ça.
15149,I'll never learn.,Je n'apprendrai jamais.
15150,I'll never leave.,Je ne partirai jamais.
15151,I'll pack my bag.,Je ferai mon sac.
15152,I'll pay for you.,Je vais payer pour toi.
15153,I'll protect Tom.,Je vais protéger Tom.
15154,I'll protect you.,Je vous protègerai.
15155,I'll protect you.,Je te protègerai.
15156,I'll say no more.,Je n'en dirai pas plus.
15157,I'll shut up now.,"Je me tairai, maintenant."
15158,I'll sleep on it.,Je dormirai dessus.
15159,I'll study a lot.,J'étudierai beaucoup.
15160,I'll take a beer.,Je prendrai une bière.
15161,I'll take a beer.,Je vais prendre une bière.
15162,I'll take it all.,Je prendrai le tout.
15163,I'll treasure it.,J'y serai très attaché.
15164,I'll try my luck.,Je vais tenter ma chance.
15165,I'll wash dishes.,Je vais laver les plats.
15166,I'm 18 years old.,J'ai dix-huit ans.
15167,I'm 25 years old.,Je suis âgé de vingt-cinq ans.
15168,I'm Tom's cousin.,Je suis le cousin de Tom.
15169,I'm Tom's sister.,Je suis la sœur de Tom.
15170,I'm a bank clerk.,Je suis employé de banque.
15171,I'm a bit hungry.,J'ai un peu faim.
15172,I'm a bookkeeper.,Je suis comptable.
15173,I'm a doctor now.,Je suis médecin maintenant.
15174,I'm a lonely man.,Je suis un homme solitaire.
15175,I'm a normal guy.,Je suis un gars normal.
15176,I'm a normal guy.,Je suis un type normal.
15177,I'm a programmer.,Je suis programmeur.
15178,I'm a shutterbug.,Je suis un fondu de photo.
15179,I'm a vegetarian.,Je suis végétarienne.
15180,I'm able to swim.,Je sais nager.
15181,I'm afraid to go.,J'ai peur d'y aller.
15182,I'm all confused.,Je suis très désorienté.
15183,I'm all confused.,Je suis très désorientée.
15184,I'm all for that.,Je suis tout à fait pour.
15185,I'm almost there.,J'y suis presque.
15186,I'm already done.,J'ai déjà fini.
15187,I'm already done.,J'ai déjà terminé.
15188,I'm already rich.,Je suis déjà riche.
15189,I'm always happy.,Je suis toujours heureux.
15190,I'm always happy.,Je suis toujours content.
15191,I'm always happy.,Je suis toujours heureuse.
15192,I'm always happy.,Je suis toujours contente.
15193,I'm always moody.,Je suis toujours de mauvaise humeur.
15194,I'm always tired.,Je suis toujours fatigué.
15195,I'm ambidextrous.,Je suis ambidextre.
15196,I'm an alcoholic.,Je suis alcoolique.
15197,I'm at the beach.,Je suis à la plage.
15198,I'm between jobs.,Je suis entre deux emplois.
15199,I'm between jobs.,Je suis entre deux postes.
15200,I'm between jobs.,Je suis en train de changer de poste.
15201,I'm by your side.,Je suis de votre côté.
15202,I'm by your side.,Je suis à ton côté.
15203,I'm by your side.,Je suis à votre côté.
15204,I'm by your side.,Je suis à tes côtés.
15205,I'm by your side.,Je suis à vos côtés.
15206,I'm by your side.,Je suis avec vous.
15207,I'm by your side.,Je suis avec toi.
15208,I'm by your side.,Je suis de ton côté.
15209,I'm confused now.,Je suis paumé maintenant.
15210,I'm conservative.,Je suis un traditionaliste.
15211,I'm conservative.,Je suis une traditionaliste.
15212,I'm disappointed.,Je suis déçu.
15213,I'm disorganized.,Je suis désorganisé.
15214,I'm disorganized.,Je suis désorganisée.
15215,I'm dissatisfied.,Je ne suis pas content.
15216,I'm dissatisfied.,Je ne suis pas satisfait.
15217,I'm done with it.,J'en ai fini.
15218,I'm eating beans.,Je mange des haricots.
15219,I'm eating lunch.,Je déjeune.
15220,I'm fairly happy.,Je suis plutôt heureux.
15221,I'm fairly happy.,Je suis plutôt content.
15222,I'm fairly happy.,Je suis plutôt heureuse.
15223,I'm fairly happy.,Je suis plutôt contente.
15224,I'm feeling good.,Je me sens bien.
15225,I'm feeling sick.,Je me sens malade.
15226,I'm fine with it.,C'est bon pour moi.
15227,I'm fine with it.,Ça me va.
15228,I'm fine with it.,Ça colle pour moi.
15229,I'm freaking out.,Je flippe.
15230,I'm from America.,Je viens d'Amérique.
15231,I'm from the FBI.,Je suis du F.B.I.
15232,I'm going to bed.,Je vais me coucher !
15233,I'm going to bed.,Je vais au lit.
15234,I'm going to bed.,Je vais dormir.
15235,I'm going to die.,Je vais mourir.
15236,I'm going to try.,Je vais essayer.
15237,I'm good for now.,C'est bon pour moi pour l'instant.
15238,I'm happy enough.,Je suis assez content.
15239,I'm happy enough.,Je suis assez heureux.
15240,I'm happy enough.,Je suis assez contente.
15241,I'm happy enough.,Je suis assez heureuse.
15242,I'm heading home.,Je me rends chez moi.
15243,I'm heading home.,Je prends le chemin de la maison.
15244,I'm heading home.,Je me dirige vers chez moi.
15245,I'm homeschooled.,Je suis scolarisé à la maison.
15246,I'm homeschooled.,Je suis scolarisée à la maison.
15247,I'm housesitting.,Je garde la maison.
15248,I'm hungry again.,J'ai à nouveau faim.
15249,I'm ignoring you.,Je t'ignore.
15250,I'm ignoring you.,Je vous ignore.
15251,I'm in the attic.,Je suis au grenier.
15252,I'm in the house.,Je suis dans la maison.
15253,I'm inviting you.,Je vous invite.
15254,I'm just a child.,Je ne suis qu'un enfant.
15255,I'm just curious.,Je suis juste curieux.
15256,I'm just curious.,Je suis juste curieuse.
15257,I'm just kidding.,Je plaisante.
15258,I'm just kidding.,Je rigole.
15259,I'm just looking.,Je ne fais que regarder.
15260,I'm killing time.,Je tue le temps.
15261,I'm kind of full.,"J'ai, pour ainsi dire, trop mangé."
15262,I'm nearly blind.,Je suis presque aveugle.
15263,I'm no different.,Je ne suis pas différent.
15264,I'm no different.,Je ne suis pas différente.
15265,I'm not a beggar.,Je ne suis pas un mendiant.
15266,I'm not a coward.,Je ne suis pas un lâche.
15267,I'm not a doctor.,Je ne suis pas docteur.
15268,I'm not a genius.,Je ne suis pas un génie.
15269,I'm not a lawyer.,Je ne suis pas avocat.
15270,I'm not a singer.,Je ne suis pas un chanteur.
15271,I'm not a singer.,Je ne suis pas une chanteuse.
15272,I'm not an idiot.,Je ne suis pas idiot.
15273,I'm not at fault.,Je ne suis pas en tort.
15274,I'm not bluffing.,Je suis sérieux.
15275,I'm not bluffing.,Je suis sérieuse.
15276,I'm not blushing!,Je ne rougis pas !
15277,I'm not bragging.,Je ne frime pas.
15278,I'm not counting.,Je ne suis pas en train de compter.
15279,I'm not creative.,Je ne suis pas créatif.
15280,I'm not creative.,Je ne suis pas créative.
15281,I'm not dead yet.,Je ne suis pas encore mort.
15282,I'm not dead yet.,Je ne suis pas encore morte.
15283,I'm not done yet.,Je n'en ai pas encore fini.
15284,I'm not done yet.,Je n'en ai pas encore terminé.
15285,I'm not dreaming.,Je ne suis pas en train de rêver.
15286,I'm not fighting.,Je ne suis pas en train de me battre.
15287,I'm not finished.,Je n'en ai pas terminé.
15288,I'm not like you.,Je ne suis pas comme toi.
15289,I'm not like you.,Je ne suis pas comme vous.
15290,I'm not mistaken.,Je ne fais pas erreur.
15291,I'm not offended.,Je ne me sens pas offensé.
15292,I'm not offended.,Je ne me sens pas offensée.
15293,I'm not outgoing.,Je ne suis pas extraverti.
15294,I'm not outgoing.,Je ne suis pas extravertie.
15295,I'm not paranoid.,Je ne suis pas paranoïaque.
15296,I'm not so lucky.,Je ne suis pas si veinard.
15297,I'm not so tired.,Je ne suis pas si fatigué.
15298,I'm not sure why.,Je ne suis pas sûr de la raison.
15299,I'm not sure why.,Je ne suis pas sûre de la raison.
15300,I'm not sweating.,Je ne transpire pas.
15301,I'm not that bad.,Je ne suis pas si mauvais.
15302,I'm not the boss.,Je ne suis pas le patron.
15303,I'm not the boss.,Je ne suis pas la patronne.
15304,I'm not your son.,Je ne suis pas ton fils.
15305,I'm not your son.,Je ne suis pas votre fils.
15306,I'm on death row.,Je suis dans le couloir de la mort.
15307,I'm on the phone.,Je suis au téléphone.
15308,I'm on your side.,Je suis de votre côté.
15309,I'm on your side.,Je suis à ton côté.
15310,I'm on your side.,Je suis de ton côté.
15311,I'm out of ideas.,Je suis à court d'idées.
15312,I'm out of shape.,Je ne suis pas en forme.
15313,I'm overreacting.,Je sur-réagis.
15314,I'm pretty angry.,Je suis assez en colère.
15315,I'm pretty happy.,Je suis assez heureux.
15316,I'm pretty happy.,Je suis assez heureuse.
15317,I'm pretty short.,Je suis assez petit.
15318,I'm proud of you.,Je suis fier de toi.
15319,I'm real careful.,Je suis vraiment prudent.
15320,I'm real careful.,Je suis vraiment prudente.
15321,I'm really angry.,J'ai les glandes.
15322,I'm really happy.,Je suis vraiment heureux.
15323,I'm really happy.,Je suis vraiment heureuse.
15324,I'm really happy.,Je suis vraiment content.
